citycode:0512|poiid:B020019KNF|name:好食膳(狮山路店)|address:狮山路58号|location:120.566988,31.294296|tel:0512-68078107|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001DDNM|name:苏湘情|address:云梨路1918号(云梨桥西侧)|location:120.65498,31.15842|tel:0512-63411288|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0512|poiid:B02001H0S7|name:好好美食坊|address:梅石路江城花园附近|location:120.62835,31.157701|tel:0512-63001577|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020017CS7|name:崎峰海鲜|address:梅石路990号-3|location:120.628199,31.158178|tel:0512-63338979|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0512|poiid:B02001EQP8|name:金顺大酒店|address:双板桥路与梅石路交叉口|location:120.62806,31.158707|tel:0512-63268777|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001D85T|name:馋嘴巴连锁店|address:江厍路与鲈乡南路交叉口|location:120.63938,31.148832|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001BV8I|name:美乐大酒店|address:梅石路江城花园附近|location:120.62821,31.157776|tel:0512-63001577|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001D9MP|name:国色天香|address:梅石路江城花园附近|location:120.6281,31.158129|tel:0512-63167979|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B02001B18D|name:象山海鲜大酒楼|address:云黎路1920号格林豪泰酒店(吴江云梨桥酒店)附近|location:120.655358,31.160881|tel:0512-63039777|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0512|poiid:B0FFF01YUO|name:美味斋面馆|address:松陵镇油车路574号|location:120.6453,31.171769|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0512|poiid:B02001H0SB|name:蒸功夫私房菜(吴江店)|address:梅石路990号(近邻里中心)|location:120.62796,31.158314|tel:0512-63918777;0512-63918999|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0200073OE|name:肯德基(松百店)|address:笠泽路171号|location:120.647038,31.149451|tel:0512-63498071;0512-63498072|type:餐饮服务;快餐厅;肯德基
citycode:0512|poiid:B02001C6BJ|name:知味馆|address:鲈乡北路652|location:120.639956,31.172271|tel:0512-63090952|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0200173WD|name:万盛酒店|address:梅石路990号-106|location:120.627762,31.158617|tel:0512-88862006;0512-63017888|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H30D|name:禾美藏书羊肉|address:鲈乡南路1750附近|location:120.639454,31.148553|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020006QEP|name:大娘水饺(笠泽路)|address:笠泽路163|location:120.647208,31.149409|tel:0512-63498929|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0512|poiid:B02001H2C7|name:重庆鸡公煲|address:鲈乡北路652号(金球广场斜对面)|location:120.639958,31.172326|tel:0512-63326817|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02001B0WV|name:京杭食府|address:云梨路1920号(近东方魅力)|location:120.655632,31.160468|tel:0512-63635777|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020019ZZ6|name:皇轩豆捞(吴江店)|address:梅石路滨湖邻居中心5幢101-104|location:120.627753,31.158381|tel:0512-63977977|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B02001H2A9|name:锅都台式涮涮锅|address:鲈乡北路648附近|location:120.639949,31.172419|tel:0512-88989856|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B02001E3TX|name:重庆小天鹅麻辣烫龙庭加盟店|address:鲈乡北路648附近|location:120.63988,31.172464|tel:13402579612|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001H31N|name:陈扬蟹黄汤包|address:鲈乡南路1752附近|location:120.639589,31.148354|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H2DR|name:福建沙县小吃|address:中山北路517号(苏州市住房公积金管理中心吴江分中心北)|location:120.639422,31.172437|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001D9N5|name:阳春三月|address:双板桥路与梅石路交叉口|location:120.62754,31.158424|tel:0512-63396188|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001FSTJ|name:田园小吃|address:百润发东美食街西|location:120.64773,31.149394|tel:0512-50220391|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0512|poiid:B02000IDQU|name:缤江食府|address:梅石路990|location:120.627639,31.157944|tel:0512-63486555|type:餐饮服务;中餐厅;综合酒楼
citycode:0512|poiid:B0FFF2I4UR|name:约客披萨快乐小栈|address:鲈乡北路658号(龙庭花园西门南侧)|location:120.63971,31.17252|tel:18951128198|type:餐饮服务;外国餐厅;意式菜品餐厅
citycode:0512|poiid:B02000IUAR|name:叶红私房菜|address:梅石路990号江城花园对面|location:120.627637,31.157816|tel:0512-63920777;0512-63921999|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0200167NW|name:鸿盛食府|address:梅石路江城花园附近|location:120.627657,31.15771|tel:0512-63031777|type:餐饮服务;中餐厅;综合酒楼
citycode:0512|poiid:B02001HO63|name:乌镇回锅面|address:江厍路73|location:120.6385,31.148368|tel:0512-60582509|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B020017FYZ|name:银泰食府|address:中山北路655|location:120.647996,31.171506|tel:0512-63182279|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020008B95|name:庙港饭店|address:江厍路118|location:120.637738,31.148388|tel:0512-63492000|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020008D3M|name:水天堂西餐厅(吴江店)|address:双板桥路和梅石路交叉口990号|location:120.627159,31.158724|tel:0512-63004665|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:0512|poiid:B02001D89A|name:华辰食府|address:中山北路655号|location:120.64801,31.171646|tel:0512-63123777;0512-63182279|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020017GG0|name:蜀香川菜馆|address:笠泽路好食街155号大润发下面|location:120.64756,31.148893|tel:0512-63011589;0512-63011447|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02001ER4M|name:三兄弟牛肉面馆|address:鲈乡南路1679附近|location:120.63902,31.148006|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B020008D8B|name:四季面馆|address:市江厍路145号(近庙港饭店)|location:120.637342,31.148314|tel:13812749871|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000K3CL|name:美食美客(梅石路)|address:梅石路与永康路交叉口|location:120.627267,31.163515|tel:0512-63029377|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H0R0|name:金湖人家|address:梅石路1185附近|location:120.627265,31.163529|tel:0512-82861577|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020006A8R|name:湘满楼|address:笠泽路141附近|location:120.647681,31.148863|tel:0512-63016133|type:餐饮服务;中餐厅;综合酒楼
citycode:0512|poiid:B02001E23D|name:金鼎轩|address:笠泽路141附近|location:120.64769,31.148857|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02000ITEK|name:东东鸭血粉丝汤|address:笠泽路143号|location:120.647489,31.148775|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001D9N4|name:和轩村酒楼|address:中山北路金满庭大酒店附近|location:120.647995,31.17185|tel:0512-63491577|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001E37A|name:妙龄乳鸽|address:鲈乡南路66附近|location:120.63944,31.147835|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02000ITYD|name:阿郁煲(吴江店)|address:市松陵镇梅石路1191号|location:120.627259,31.163811|tel:0512-63127677|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001HHOW|name:震泽红烧羊肉|address:江厍路208附近|location:120.635846,31.148638|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000IZWP|name:东恒盛樱之原日式风味餐厅|address:近郊吴江市文苑路88号东恒盛国际酒店2楼|location:120.6445,31.147892|tel:0512-63928888|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000JLN5|name:乌镇面馆(江厍路)|address:江厍路167|location:120.636804,31.14831|tel:18913073013|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000K344|name:生意川香小厨|address:笠泽路155号大润发超市内恒森国际广场1层|location:120.647607,31.148705|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02001C6E4|name:正宗桂林米粉|address:江厍路193号|location:120.636154,31.148453|tel:15962462917|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001DIPA|name:灿烂阳光大酒店|address:松陵镇鲈乡南路67号|location:120.63944,31.147646|tel:0512-63491555;0512-63491888|type:餐饮服务;中餐厅;江苏菜
citycode:0512|poiid:B02000ITI2|name:川味饭店(鲈乡北路)|address:鲈乡北路688号|location:120.639929,31.17329|tel:0512-63411417;0512-63469629|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02000ITTS|name:重庆鸡公煲(鲈乡南路)|address:鲈乡南路工行松陵水乡储蓄所|location:120.639048,31.147473|tel:0512-63115817|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02001D9MT|name:新香园饭店|address:江厍路241号|location:120.63483,31.148615|tel:0512-60858775|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02001B09E|name:五年三班台湾创意小吃|address:通秦路与广源路交叉口|location:120.64669,31.14796|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H4IJ|name:观振兴面馆|address:鲈乡南路1651附近|location:120.639045,31.147295|tel:0512-63018779|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H312|name:百乐门龙虾世家|address:通泰路和广源路的交叉口附近|location:120.646641,31.147807|tel:0512-63378888|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0512|poiid:B02001CJ8U|name:大盘农家菜|address:鲈乡南路1687|location:120.638996,31.147262|tel:0512-63118877|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000K38Z|name:凤阳一品鲜老鹅汤(吴江店)|address:鲈乡南路1695号|location:120.639056,31.147218|tel:0512-63010707|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020019LT6|name:重庆红辣椒|address:笠泽路恒森广场美食街|location:120.649318,31.148765|tel:0512-63498035|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B020019OK0|name:常回家妈妈菜|address:松陵镇鲈乡南路1760号(近吴江电视台)|location:120.639414,31.147131|tel:0512-63171717;4000151717|type:餐饮服务;中餐厅;综合酒楼
citycode:0512|poiid:B02001CZ2R|name:永勤粗菜馆|address:鲈乡北路龙庭西门|location:120.639966,31.173738|tel:0512-63467888|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020008J33|name:鲈乡酸菜鱼馆|address:鲈乡南路1691|location:120.639037,31.147131|tel:0512-63483458|type:餐饮服务;中餐厅;江苏菜
citycode:0512|poiid:B02000IU22|name:六安饭店(新天地商业广场东南)|address:中山北路696号(新天地商业广场东南)|location:120.64851,31.172525|tel:0512-63464539|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H2DS|name:美味香中式餐饮|address:中山北路696|location:120.648521,31.172593|tel:0512-63936386|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001D9MO|name:济州岛|address:中山北路769号|location:120.64799,31.17284|tel:|type:餐饮服务;外国餐厅;韩国料理
citycode:0512|poiid:B02001F1U0|name:湖南米粉|address:中山北路696附近|location:120.64851,31.172646|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001DA08|name:东恒盛国际酒店潮庭中餐厅|address:松陵镇文苑路88号(东恒盛国际大酒店2F)|location:120.64533,31.14716|tel:0512-63927888;0512-63926666|type:餐饮服务;中餐厅;潮州菜
citycode:0512|poiid:B02000K7G2|name:六安土菜馆(中山北路)|address:木浪路246号|location:120.648519,31.172716|tel:0512-61337028;0512-63021490;0512-63466181|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H2DW|name:胖厨川菜王|address:新滨桥|location:120.649416,31.172379|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02001H2DT|name:安徽小吃|address:中山北路710附近|location:120.648539,31.172829|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000K4OU|name:新思鲈|address:鲈乡北路748号|location:120.63994,31.174129|tel:13906253877|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000K56L|name:品尚豆捞(吴江分店)|address:仲英大道789号|location:120.632143,31.171697|tel:0512-63768878|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B02001GQHP|name:翠微阁|address:吴江江兴西路(锦怡花园大门西侧)|location:120.629121,31.169302|tel:0512-63005636|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:0512|poiid:B02001AIRY|name:红黄蓝亲子园|address:仲英大道588号仲英壹号商业广场2层|location:120.632289,31.171872|tel:|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:0512|poiid:B02001A0U7|name:怡乡春竹鲍鱼先生|address:花园路2211号花园风情街B栋|location:120.648333,31.147674|tel:0512-63318877|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020017F08|name:怡乡春竹海鲜音乐餐厅|address:花园路2211号花园风情街B栋|location:120.648372,31.147638|tel:0512-63495566;0512-63318877|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0512|poiid:B02001DDI1|name:真滋味(中山北路店)|address:松陵镇中山北路777号新天地广场1楼农贸市场内|location:120.6482,31.173277|tel:13182465448|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001H2DV|name:渝州川菜|address:中山北路附近|location:120.650152,31.172412|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B020019ZZN|name:波黎露西餐厅|address:松陵镇花园风情街(鲍鱼先生旁)|location:120.648128,31.147453|tel:0512-63020887|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:0512|poiid:B02001GQHL|name:好日子饭庄|address:中山北路附近|location:120.647261,31.173654|tel:0512-63488177|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001HB90|name:小湖南饭馆|address:苏州近郊松陵镇渡江小区6弄14号(近上海佳联超市)|location:120.65031,31.172419|tel:15995547462|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0512|poiid:B02000ITNW|name:洪洋面馆(吴江店)|address:锦怡花园14幢16|location:120.628698,31.16932|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H2DU|name:贵州黄牛肉火锅|address:中山北路726附近|location:120.648895,31.173162|tel:|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B02001HB9U|name:闻湘菜馆(花园店)|address:松陵镇花园路2211号(近吴江商业风情街大润发旁)|location:120.647976,31.147119|tel:0512-63016517;0512-82876767|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0512|poiid:B02000K5Q8|name:吴江人家大酒店|address:松陵镇江厍路438号54号楼1-4层|location:120.630749,31.148899|tel:0512-63016161;0512-63032777|type:餐饮服务;中餐厅;综合酒楼
citycode:0512|poiid:B02000K5DG|name:香溢小厨|address:中山北路768|location:120.648514,31.174292|tel:0512-63021169|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H4IL|name:永勤粗菜馆|address:祁连路和木家圩路的交叉口附近|location:120.636701,31.145739|tel:0512-63986877|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H2DZ|name:六安市三友客运饭店|address:中山北路800|location:120.648532,31.174727|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000ITVS|name:吉家台式涮涮锅|address:松陵镇鲈乡南路1581号|location:120.638912,31.144789|tel:0512-63495696|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B020008BTU|name:七里香菜馆|address:吴模路1791|location:120.633977,31.145913|tel:0512-88815666;0512-88817000|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H2BM|name:鑫鑫家常菜|address:吴新路附近|location:120.646233,31.176333|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0200085F7|name:福港湖鲜酒楼|address:松陵镇鲈乡南路1551号|location:120.63884,31.144108|tel:0512-63488666;0512-63488777|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0512|poiid:B02000ISU6|name:中山酒店|address:松陵镇中山北路高级中学斜对面|location:120.648584,31.175802|tel:13913707467|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020008FES|name:香飘飘快餐|address:体育路938号|location:120.638364,31.144113|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H4LK|name:厨留香私房菜馆|address:体育路938|location:120.638325,31.144106|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020017GB8|name:美食美客(体育路)|address:体育路988-990|location:120.637431,31.144151|tel:0512-63971527|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000K2UN|name:水晶饭店|address:体育路1020|location:120.636797,31.144222|tel:0512-63912077|type:餐饮服务;中餐厅;中餐厅
