citycode:0591|poiid:B024F0VANL|name:家家香|address:八一七北路187安泰中心145号(近织锦巷)|location:119.30044,26.08242|tel:|type:餐饮服务;中餐厅;福建菜
citycode:0591|poiid:B024F0XXHT|name:乐乐餐厅|address:福州近郊麒安万象学生街|location:119.18872,26.05063|tel:0591-22823055|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0XXK5|name:粉面食家|address:福州近郊麒安万象学生街|location:119.188805,26.05062|tel:0591-22563252|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0Y4JK|name:川香阁(广贤路)|address:广贤路福建师范大学旗山校区西大门附近|location:119.205518,26.031979|tel:15960035268|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0591|poiid:B024F0XTBU|name:百草园餐厅|address:福州近郊师范大学优师学堂大道中段|location:119.20746,26.030236|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VPKB|name:必来客(广贤路)|address:闽侯上街镇蔗洲村科技路2幢1层4号店面|location:119.205548,26.032831|tel:0591-23911176|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F05658|name:福建师范大学美食餐厅|address:乌龙江中大道附近|location:119.207586,26.030709|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XWZS|name:豆号现磨豆浆吧|address:福建师范大学文化街末d81楼30店|location:119.21212,26.02518|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0XX3C|name:韩一品|address:福建师范大学|location:119.21212,26.025187|tel:|type:餐饮服务;外国餐厅;韩国料理
citycode:0591|poiid:B024F05CU6|name:临江阁|address:联榕路附近|location:119.166167,26.075464|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VB35|name:熊本拉面|address:上街镇大学城博仕后时代购物广场2座|location:119.215672,26.020446|tel:15960008599|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0UGVC|name:海南鸡饭(广贤路)|address:广贤路|location:119.2056,26.034675|tel:13055428903|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0562T|name:翠竹园餐厅|address:福师大旗山校区内|location:119.208091,26.032678|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0YU3N|name:闽南风味屋|address:福州近郊福师大旗山校区内|location:119.20861,26.032284|tel:18950475008|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F05Y86|name:伍俤河鲜楼|address:近郊江口村码头15号|location:119.247083,25.966491|tel:0591-22805306|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0591|poiid:B024F05656|name:桃李园餐厅|address:福师大旗山校区内|location:119.20766,26.035017|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05678|name:嘉树园餐厅|address:福师大旗山校区内|location:119.207668,26.035021|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05YCD|name:天然居酒楼|address:源江路与溪源宫路交叉口|location:119.186506,26.059428|tel:0591-22887979;0591-22918888|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F05DFY|name:福州大学学生生活区第四餐厅|address:上街镇福州大学新区|location:119.192841,26.053281|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0562M|name:适界美食天地|address:学府南路附近|location:119.192845,26.053278|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F059CX|name:福州大学学生生活区新区第一餐厅|address:福州大学新区|location:119.192308,26.056678|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XSE0|name:海棠园|address:福州近郊学府北路福大生活区一区|location:119.192699,26.057118|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0YE7E|name:兰州正宗马家拉面|address:源江路附近|location:119.18709,26.063397|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0UG67|name:华莱士|address:上街科技路1号楼1楼2号店面(近师大大学城生活区)|location:119.207389,26.041026|tel:0591-22841567|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F062AC|name:亿佳基(学府南路)|address:学府北路与溪源宫路交叉口|location:119.192452,26.059371|tel:0591-26685333;15959019099|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VQUF|name:泉州牛肉|address:福州近郊近郊学府北路与溪源宫路交汇处|location:119.19242,26.059546|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0XXIA|name:三多土豆粉|address:福州近郊溪源宫路与学府北路交叉口|location:119.19164,26.06042|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0XTCO|name:兰州正宗牛肉拉面|address:福州近郊溪源宫路与学府北路交叉口|location:119.19167,26.060434|tel:13338400163|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F05685|name:红辣椒(学府南路)|address:溪源宫路与学府北路交叉口|location:119.19229,26.059812|tel:13489164356|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XXI8|name:香桥缘云南过桥米线|address:福州近郊溪源宫路与学府北路交叉口|location:119.191696,26.06045|tel:18259046878|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0XXI6|name:佰堡香|address:福州近郊溪源宫路与学府北路交叉口|location:119.191734,26.060465|tel:18650756668|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0XS52|name:重庆百味居小吃|address:溪源宫路与学府北路交叉口|location:119.19157,26.06083|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0UFT9|name:避风塘(学府北路)|address:源通西路和学府北路的交叉口附近|location:119.188692,26.065192|tel:|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:0591|poiid:B024F0XXHW|name:艾莱士|address:鸿尾邮政支局附近|location:119.001976,26.166998|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0XXI4|name:辛德瑞拉|address:114县道附近|location:119.00332,26.16855|tel:0591-22972277|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F056DA|name:家园大饭店|address:上街红塘大桥桥头|location:119.197958,26.068743|tel:0591-22880000|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F0VPOH|name:水浒传功夫水饺馆|address:上街镇国宾大道233号博仕后购物广场|location:119.20117,26.065516|tel:0591-38201188|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VQZ6|name:依新饭店(闽侯上街店)|address:国宾大道与工贸路交叉口东南侧100米|location:119.198562,26.068321|tel:0591-22881883;0591-22879779|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0ZD8Z|name:年年大丰收鱼庄(博仕后店)|address:大学城国宾大道233号时代购物广场|location:119.201048,26.06579|tel:0591-22897111|type:餐饮服务;中餐厅;火锅店
citycode:0591|poiid:B024F05ZL7|name:亿佳基(博仕后购物广场西北)|address:上街镇国宾大道博士后购物广场|location:119.199667,26.06732|tel:0591-22881999|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F05Z0E|name:华莱士(永嘉天地西南)|address:国宾大道与溪源宫路交叉口附近|location:119.199099,26.067915|tel:0591-22882090|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F05Z0G|name:木莲饭庄(大学城店)|address:国宾大道与溪源宫路交叉口|location:119.199421,26.067578|tel:0591-23503848|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0UFZT|name:旗山大酒楼|address:上街镇红峰村红沙路66号|location:119.186295,26.08085|tel:0591-22825757;0591-22821717|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F05X79|name:德克士(大学城餐厅)|address:上街镇永辉超市旁|location:119.199628,26.068764|tel:0591-23505777|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0U46P|name:麦当劳(福州国宾大道得来速店)|address:上街镇国宾大道233号|location:119.20007,26.068525|tel:0591-38026088|type:餐饮服务;快餐厅;麦当劳
citycode:0591|poiid:B024F05601|name:您家饭店|address:红沙路66号附近|location:119.187472,26.081182|tel:0591-22180637;0591-22883697|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0YFGP|name:享品味|address:国宾大道233号博士后家园B区2-2#号楼一层|location:119.202012,26.067248|tel:0591-38269177|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0UGAN|name:朝天门(博仕后家园B区西南)|address:近郊上街国宾大道博士后购物广场2-2号楼|location:119.202228,26.067127|tel:0591-28023377;0591-28022333|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0591|poiid:B024F0UFVO|name:盛世经典牛排(博仕后家园B区西南)|address:国宾大道233号福州大学城2号楼1楼|location:119.202312,26.067128|tel:0591-22888195|type:餐饮服务;外国餐厅;牛扒店(扒房)
citycode:0591|poiid:B024F0YZZ9|name:笨山大叔泡泡锅·水晶烤|address:上街博仕后时代购物广场|location:119.20244,26.067055|tel:0591-23507797|type:餐饮服务;中餐厅;火锅店
citycode:0591|poiid:B024F0XTJ6|name:黄鹤楼泡椒田鸡王|address:上街博仕后时代购物广场2号201|location:119.202225,26.06737|tel:13314921185|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:0591|poiid:B024F0X45U|name:聚烤庄(博仕后时代店)|address:上街博仕后时代广场2号157号(麦当劳后面)|location:119.202663,26.067365|tel:0591-22829966|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0591|poiid:B024F0UG23|name:德克士(学府阳光城东南)|address:国宾大道53附近|location:119.201889,26.068241|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0XXRZ|name:火山烧烤吧|address:上街国宾大道233号博仕后时代购物广场2-1号105|location:119.20287,26.067269|tel:13075820009|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0UFWX|name:麦当劳(博仕后家园B区南)|address:国宾大道233号|location:119.202733,26.067534|tel:|type:餐饮服务;快餐厅;麦当劳
citycode:0591|poiid:B024F0Y3S6|name:渔如意(上街店)|address:上街国宾大道博士后购物广场233号2-1号楼(麦当劳旁)|location:119.203237,26.067703|tel:13075911232;0591-22239977|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0591|poiid:B024F0VB7F|name:仟百度纸上烤肉(上街店)|address:上街国宾大道233号博仕后时代购物广场2号楼2层202(近麦当劳)|location:119.20335,26.067751|tel:0591-38268688|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0591|poiid:B024F0VQNE|name:阿肥发扁食(闽侯店)|address:近郊闽侯县上街镇大学城博仕后时代购物广场(年年大丰收对面)|location:119.203285,26.068014|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F056A2|name:东北佬菜馆(大学城店)|address:上街大学城永辉超市边(榕光加油站对面)|location:119.202936,26.068437|tel:0591-23501786|type:餐饮服务;中餐厅;东北菜
citycode:0591|poiid:B024F0YYVL|name:一口锅海鲜吧|address:福州近郊国宾大道233号博仕后时代购物广场B区1楼103-106室|location:119.20354,26.06782|tel:0591-22896055|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0591|poiid:B024F0UG50|name:家园大饭店(博仕后时代购物广场东北)|address:上街镇|location:119.204095,26.067928|tel:0591-22880000|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VRGI|name:牛太郎烧烤城(大学城店)|address:上街学府阳光城(上街永辉超市旁)|location:119.204139,26.068657|tel:0591-22185556|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0591|poiid:B024F0VQ2K|name:沙县营养小吃|address:福州近郊闽侯上街镇源通东路59号尚书耕天下花园1号店面1楼05店面|location:119.193375,26.079918|tel:0591-23506668;13860630330|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0UH0T|name:华莱士(福晟钱隆城西北)|address:上街镇东街上方桥附近|location:119.193567,26.080173|tel:0591-22895665|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F05MLD|name:东方红饭店(源通东路)|address:上街镇源通路|location:119.197524,26.076746|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XXJF|name:啃香基|address:竹岐森林派出所附近|location:119.11139,26.14046|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0XXBM|name:幸福楼火锅城|address:福州近郊东街与工贸路交叉口西北侧50米|location:119.20104,26.075857|tel:15880480660|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05D02|name:竹岐桥头饭店|address:竹岐乡竹岐村|location:119.11138,26.140607|tel:0591-22997887;0591-22996317|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XSC0|name:重庆万州烤鱼|address:余盛63附近|location:119.20739,26.06945|tel:15060120995|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0591|poiid:B024F0Y484|name:君悦饭店|address:福州近郊国宾大道与上南路交叉处|location:119.20918,26.067785|tel:0591-22888077|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0578E|name:乘隆酒楼|address:嵩口医院对面|location:118.594294,25.800356|tel:0591-24663323;0591-24666328|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0UFW3|name:博客莱(上街镇人民代表大会东南)|address:新街与工贸路交叉口东南侧300米处|location:119.204778,26.073535|tel:0591-22888850|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VR5Y|name:食堂|address:新街上街镇政府|location:119.203822,26.074776|tel:|type:餐饮服务;中餐厅;福建菜
citycode:0591|poiid:B024F0XXHS|name:美滋乐|address:新街金屿农贸市场附近|location:119.207146,26.072157|tel:0591-22881781|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0630O|name:云龙大酒家|address:二零二省道|location:118.836076,26.169422|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0578D|name:美味小食店(永泰县嵩口医院西)|address:嵩口镇道附近|location:118.592193,25.800802|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F055YN|name:凤凰饭店|address:池园镇|location:118.688723,26.091173|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XX5L|name:品尚澳门豆捞|address:金桔四路336号公园道一号(永辉超市一楼)金山吃货天堂|location:119.242543,26.033065|tel:0591-88211789|type:餐饮服务;中餐厅;火锅店
citycode:0591|poiid:B024F0XSJA|name:东坡牛肉|address:金桔路与桔园四路交叉处|location:119.242376,26.033518|tel:18859102015|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0ZU43|name:豪客来(丽苑西)|address:公园道1号|location:119.242627,26.033165|tel:0591-87912013|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:0591|poiid:B024F0UFR7|name:肯德基(丽苑西)|address:桔园四路永辉超市旁|location:119.242688,26.033186|tel:|type:餐饮服务;快餐厅;肯德基
citycode:0591|poiid:B024F0YB46|name:三香阁小吃店|address:金桔路与桔园四路交叉口西侧100米|location:119.242424,26.0336|tel:13101400202|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0ZVSD|name:兰州牛肉拉面(丽苑西北)|address:与桔园四路附近|location:119.242585,26.033621|tel:15396017297|type:餐饮服务;中餐厅;清真菜馆
citycode:0591|poiid:B024F0VPJH|name:屏西牛杂老店(公园道店)|address:金桔路827号金山公园道(桔园四路)|location:119.24271,26.03379|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05Y3F|name:丽苑|address:金桔路827号公园道1号附近|location:119.244344,26.032952|tel:0591-88190693|type:餐饮服务;中餐厅;中餐厅|商务住宅;住宅区;住宅小区
citycode:0591|poiid:B024F0XZL5|name:莆田卤面|address:金桔路中天金海岸金爵苑(近桔园四路)|location:119.24382,26.03417|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F058M0|name:农家饭庄(丽星村卫生所北)|address:福州近郊闽清县池园街(丽星村卫生所北)|location:118.686652,26.093851|tel:0591-22366168|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F06182|name:热点酒楼|address:金桔路336号金爵苑商店(近金山公园)|location:119.242277,26.036982|tel:0591-88192965;0591-88192956|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F0XJUY|name:天泽公馆高级餐饮会所|address:金桔路393号|location:119.24242,26.03802|tel:0591-88532777|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XXWZ|name:Pizzature(金桔店)|address:金桔路336号中天金海岸2期3号楼1楼03室店面|location:119.2441,26.036758|tel:0591-83055617|type:餐饮服务;外国餐厅;意式菜品餐厅
citycode:0591|poiid:B024F0VQAF|name:承运蒸饺|address:金山街道金桔路368号天金海岸2-2号地二期1号楼02店面|location:119.245511,26.034897|tel:18959113132|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05729|name:新星菜馆|address:125县道附近|location:118.579356,25.846237|tel:0591-24667217;0591-24867217|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XXW7|name:农香小炒|address:金桔路78号香江枫景1号楼2号铺|location:119.23873,26.04606|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VQQ9|name:牛面馆|address:桔园一路龙苑C区2号楼01店(近桔园一路公交车站)|location:119.24127,26.04347|tel:13950431506|type:餐饮服务;中餐厅;中餐厅
