citycode:029|poiid:B001D0WGC5|name:稻香村餐厅|address:未央路112号经贸宾馆2层|location:108.946191,34.307923|tel:029-82126100|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0707G|name:威海野生海鲜|address:公园南路116号|location:109.006169,34.250509|tel:029-81839663;13488228114|type:餐饮服务;中餐厅;海鲜酒楼
citycode:029|poiid:B001D06AXI|name:曹姐威海海鲜|address:公园南路118号|location:109.006172,34.250573|tel:15389239729;029-81951939|type:餐饮服务;中餐厅;海鲜酒楼
citycode:029|poiid:B001D06SEZ|name:喷泉园骨头庄(咸宁总店)|address:咸宁中路98号|location:109.00604,34.250896|tel:029-82252907|type:餐饮服务;中餐厅;东北菜
citycode:029|poiid:B001D06UR0|name:山西刀削面(万寿中路)|address:长乐中路26号(近万寿中路)|location:109.014589,34.268949|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06OHX|name:老机场跳水鱼火锅|address:万寿中路15号|location:109.014043,34.268115|tel:|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D0WMKV|name:真味香|address:黄河十四街坊45号楼|location:109.014028,34.268354|tel:029-68613787;029-68613797|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WMEV|name:山水涧|address:韩森路105号|location:109.009361,34.259277|tel:029-83299392|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:029|poiid:B001D0WK1E|name:京福楼|address:咸宁中路102|location:109.005295,34.250971|tel:029-88233008|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D0WK7J|name:湖南土菜馆|address:公园南路136-1号|location:109.006138,34.252948|tel:029-68561138;029-68969661;029-83255019|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:029|poiid:B001D12BC4|name:袁记肉夹馍(十里铺店)|address:十里铺十字骨科医院对面凯森福景美地一楼商铺|location:109.02538,34.28933|tel:029-62796568|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06QOK|name:马奎肉丸糊辣汤|address:康乐路88-1|location:109.009583,34.26347|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WML0|name:成都川菜|address:公园南路236|location:109.00625,34.256723|tel:029-83218836|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D072G3|name:小六汤包|address:公园南路242号|location:109.006163,34.256928|tel:029-83221525|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D10WGM|name:福建沙县小吃|address:北酒十路60北侧|location:109.023542,34.288318|tel:18676123530|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0ZYV7|name:川味王|address:长缨东路与幸福路路口向东500米|location:109.017358,34.278648|tel:18710357677|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D02DF5|name:平武川菜酒楼(西安总店)|address:幸福北路25号(近东小寨)|location:109.016318,34.277988|tel:029-82523614|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D09Q4X|name:阅江楼|address:雁塔曲江池遗址公园南湖南岸|location:108.985592,34.195589|tel:029-85560333;029-85560666|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06M22|name:金海岸酒楼(建工路)|address:建工路3号(建工路与幸福南路丁字口西北角)|location:108.998749,34.243416|tel:4007339993;029-82582000;029-82227777|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D06HO8|name:汉中凉皮|address:长兴路57号|location:109.003439,34.255242|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0VP2J|name:小白鲨工夫潮膳(曲江店)|address:芙蓉西路55号|location:108.985768,34.202369|tel:029-85567777|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:029|poiid:B001D0VQ7Z|name:福建沙县小吃(西影路)|address:西影路127号|location:108.99321,34.230852|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WL0S|name:赵家烤肉坊|address:咸宁中路42号华润万家西侧2楼(近东二环路)|location:109.000198,34.250805|tel:029-82282178|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D0WDOP|name:春发芽葫芦头(西影路店)|address:西影路铁炉庙|location:108.992268,34.230471|tel:029-87700151;029-87709680|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D071C2|name:西京火锅(长乐中路)|address:长乐中路100号|location:109.008746,34.269272|tel:029-83246418|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D1366I|name:幸福小屋|address:金华南路7号|location:108.997217,34.244859|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06UFH|name:三江火锅|address:长乐东路88号|location:109.00858,34.269286|tel:029-82162525|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D09QA7|name:福建沙县小吃(金花南路)|address:金花南路3号(立丰国际南侧)|location:108.997228,34.245181|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D11V7I|name:苏美餐厅|address:曲江大道中海东郡小区19号楼2单元101室(曲江一中南)|location:108.98612,34.21294|tel:18109229858;029-89120699|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:029|poiid:B001D09LHF|name:国力仁和川菜(东二环店)|address:南二环东段1号东方家园|location:108.995863,34.243705|tel:4007339993;029-82239999;029-82230888|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D08LY8|name:海底捞火锅(金花路店)|address:金花南路59号立丰国际购物广场7层|location:108.997344,34.247434|tel:18092219892;029-82630078;029-82630089;4008107107|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D0VR4J|name:外婆印象(东二环店)|address:金花南路1号(东二环与金花南路交汇处东北角)|location:108.996176,34.244566|tel:029-82230007|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0W8VJ|name:金汉斯(立丰国际店)|address:金花南路59号立丰国际购物广场6层|location:108.997348,34.247437|tel:029-82630085;029-82630671;029-82630695|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D0WEHX|name:杨翔豆皮涮牛肚(立丰国际店)|address:金花南路59号立丰国际购物广场6层|location:108.997335,34.247426|tel:029-82630685|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D0WDJ0|name:天登山韩式烤肉(立丰总店)|address:金花南路59号立丰国际购物广场7层|location:108.997335,34.247426|tel:029-83219000;029-83218000|type:餐饮服务;外国餐厅;韩国料理
citycode:029|poiid:B001D0WCZE|name:秦宝肥牛(立丰店)|address:金花南路59号立丰国际购物广场8层|location:108.997335,34.247426|tel:029-82630699;029-82630707;029-82630689|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D0WFJC|name:小雄回转寿司|address:金花南路59号立丰国际购物广场6层|location:108.997326,34.247419|tel:029-82630690|type:餐饮服务;外国餐厅;日本料理
citycode:029|poiid:B001D0WDLY|name:布衣侯(立丰国际店)|address:金花南路59号立丰国际购物广场6层|location:108.997326,34.247419|tel:029-82630761|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D0WGJS|name:碧海云香(立丰国际店)|address:金花南路59号立丰国际购物广场6楼(近东二环百盛)|location:108.997326,34.247422|tel:029-82630353|type:餐饮服务;中餐厅;云贵菜
citycode:029|poiid:B001D0WGAI|name:赛味轩麻辣香锅|address:金花南路59号立丰国际购物广场6层|location:108.997328,34.247421|tel:029-82630334|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D0WDUM|name:枫和亭炭火烧|address:金花南路59号立丰国际内|location:108.997333,34.247421|tel:029-82630658|type:餐饮服务;外国餐厅;日本料理
citycode:029|poiid:B001D0WDI9|name:麦当劳(立丰国际店)|address:金花南路59号立丰国际购物广场2层|location:108.997332,34.247422|tel:029-82630068;4008517517|type:餐饮服务;快餐厅;麦当劳
citycode:029|poiid:B001D0VP5M|name:湘水情|address:金花南路59号立丰国际购物广场6层|location:108.997328,34.247421|tel:029-68531488;029-82630070|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:029|poiid:B001D0WDYN|name:外婆巧厨|address:金花南路59号立丰国际购物广场8层|location:108.997324,34.247418|tel:029-82630003|type:餐饮服务;中餐厅;西北菜
citycode:029|poiid:B001D0WCZ7|name:小天鹅时尚火锅(立丰店)|address:金花南路59号立丰国际购物广场9层|location:108.997324,34.247418|tel:029-82630369|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D09PQL|name:西安饭庄(金花南路)|address:金花南路59号立丰国际购物广场8层|location:108.997324,34.247419|tel:029-87889888;029-87816888|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D09LHI|name:青都里日本料理(西安铁路信号工厂家属区西南)|address:东二环南段1号粤好海皇酒店5层|location:108.996267,34.244853|tel:029-82221880;029-82216999|type:餐饮服务;外国餐厅;日本料理
citycode:029|poiid:B001D09A5F|name:味千拉面(西安立丰店)|address:金花南路59号立丰国际购物广场|location:108.997357,34.247569|tel:029-82630084|type:餐饮服务;快餐厅;快餐厅
citycode:029|poiid:B001D0YLMX|name:湘西味道(立丰店)|address:金花南路6号立丰国际6层|location:108.997217,34.247493|tel:029-68531488;029-82630656|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:029|poiid:B001D077L9|name:粤好酒店|address:东二环南段1号|location:108.996088,34.244839|tel:029-62285858;029-62281818;029-82225858|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D07O85|name:东海龙船|address:南二环东段1号东方家园4层|location:108.995488,34.243497|tel:029-82230888;029-82230999;029-82239999|type:餐饮服务;中餐厅;海鲜酒楼
citycode:029|poiid:B001D137IN|name:汉釜宫时尚韩式烧烤(金花南路店)|address:金花南路6号立丰国际购物广场6楼(近东二环百盛)|location:108.9971,34.24758|tel:029-82630558;18292817718|type:餐饮服务;外国餐厅;韩国料理
citycode:029|poiid:B001D1377Y|name:兰州正宗牛肉拉面|address:北沙坡村1号(兴庆路南段北沙坡街内)|location:108.996016,34.244978|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D137A7|name:渭南水盆羊肉|address:北沙坡村1号(兴庆路南段北沙坡街内)|location:108.995994,34.244961|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:029|poiid:B001D13HSZ|name:玖家私房|address:金花南路6号立丰公寓710室(立丰国际购物广场)|location:108.9974,34.2484|tel:13669185056;029-62328830|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D0WE4X|name:千禧麻辣烫|address:西影路小学综合楼2层|location:108.990158,34.228884|tel:029-89317756|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WR7E|name:乡村风情|address:北酒十路71|location:109.023828,34.296635|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0W8V9|name:顺天成肥牛(旗舰店)|address:公园北路89号|location:109.00744,34.269941|tel:029-82515555;029-68886008;029-68819009|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D09022|name:大荔水盆羊肉(十里铺北路)|address:北酒十路73|location:109.023826,34.296678|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06HNB|name:汉唐天下私房菜|address:雁翔路18号|location:108.991553,34.234086|tel:029-82357660;029-82357661|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D08BWM|name:一尊皇牛(南二环店)|address:南二环东段1号东方家园4层|location:108.994998,34.24348|tel:029-88135888;029-88131999|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D0924D|name:千家粗粮王(金花店)|address:金花南路105|location:108.997271,34.249159|tel:4000880024;029-83204573|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D03RJ0|name:东来顺(西安店)|address:金花南路105|location:108.997332,34.249368|tel:029-82225588;029-82235588|type:餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;老字号
citycode:029|poiid:B001D0W8YP|name:小杨烤肉(金花路店)|address:金花南路105|location:108.997278,34.249536|tel:029-82466785;029-82469813|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D03VK7|name:老客站酒店(金花店)|address:金花南路50号|location:108.996256,34.247207|tel:029-82251099;029-82258888|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D09VQ4|name:一品牛扒城餐厅|address:曲江池遗址公园湖南岸|location:108.982272,34.20066|tel:029-85560555|type:餐饮服务;外国餐厅;牛扒店(扒房)
citycode:029|poiid:B001D0211B|name:香满楼(咸宁中路)|address:咸宁中路158-1号(近金花南路)|location:108.997746,34.250894|tel:029-82259110|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D0WLBF|name:苏福记|address:东二环金花南路52号|location:108.996242,34.247486|tel:029-82229888;029-83279889;029-82235552|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D0Z0R8|name:老台门汤包(交大商场店)|address:交大商场交大三村|location:108.995964,34.24688|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0W1PF|name:如意捞火锅(西安金花路店)|address:金花南路与咸宁路十字东南角|location:108.997471,34.250557|tel:029-83658247;029-82690544|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D09VQK|name:美华食府(雁翔路)|address:雁翔路18号|location:108.991208,34.234668|tel:029-82238005;029-82236919|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08A6Z|name:顺峰(西安南二环店)|address:南二环东段22号|location:108.993594,34.241353|tel:029-82233211;029-82239682|type:餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D072AJ|name:小阁宴|address:金花南路137号|location:108.99749,34.251713|tel:029-83298879;029-83290179|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D0WMXO|name:百香合|address:雁翔路中段B01号|location:108.990715,34.235434|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D09STX|name:(曲江服务区)餐厅|address:雁南五路春晓苑小区东北侧(曲江水厂向东100米路南)|location:108.978958,34.186482|tel:029-87684462|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0ZXQR|name:巷里面|address:火炬路中段|location:108.996182,34.249849|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D11YNZ|name:贰柒私房涮锅|address:南二环东口3号帝源豪庭大厦B座27楼|location:108.99324,34.24283|tel:15009266608|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D075QI|name:一品真|address:金花南路(近西安理工大学)|location:108.997182,34.252706|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D020C9|name:北京前门楼烤鸭|address:金花南路88号|location:108.996391,34.250892|tel:029-82234530|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D12CVD|name:香香美食|address:商13-111|location:108.977,34.167526|tel:15902925177|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WFW2|name:曲江酒家|address:西影路|location:108.98782,34.227977|tel:029-85533255;029-68799898;029-62288888|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08Q3C|name:野味餐厅|address:108省道附近|location:109.008913,34.036808|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D04JWV|name:顶顶香(金花北路)|address:金花南路|location:108.997188,34.253078|tel:029-83213377|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D11OHD|name:东北风味餐厅|address:幸福北路138号|location:109.015868,34.288172|tel:|type:餐饮服务;中餐厅;东北菜
citycode:029|poiid:B001D0VQ6E|name:顺风肥牛|address:雁翔路中段18号(雁翔美食街内)|location:108.990251,34.236179|tel:029-82235599;029-82251304|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D11YLD|name:龙泉驿私房火锅|address:东二环立丰百盛对面北沙路兰蒂斯城9号楼2906室(交大三村)|location:108.99349,34.24507|tel:029-89335215|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D02172|name:一品堂|address:二环南路东段38号|location:108.991417,34.240398|tel:029-82246599|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D0Z534|name:樊家腊汁肉夹馍|address:芙蓉南麓76号东侧|location:108.978867,34.19295|tel:029-85556959|type:餐饮服务;快餐厅;快餐厅
citycode:029|poiid:B001D0X53S|name:天迴镇酒楼|address:雁翔路18号|location:108.990003,34.2367|tel:029-83155316|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D0WVB6|name:兰州牛肉拉面|address:咸宁中路271-1号|location:108.997192,34.254897|tel:|type:餐饮服务;中餐厅;清真菜馆|餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D11NPS|name:高原正宗牛肉拉面|address:西影路118号北侧|location:108.988534,34.232897|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D020EA|name:金牛菜馆|address:金花南路5号|location:108.997179,34.254947|tel:029-83297658|type:餐饮服务;中餐厅;中餐厅
