citycode:010|poiid:B000AA177W|name:媛媛面馆(迎宾北路店)|address:怀柔迎宾北路11号|location:116.63755,40.324257|tel:010-69695158|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7Q8TT|name:润德轩清真菜馆(宏盛路)|address:西红门兴华大街16号|location:116.32711,39.794783|tel:010-60241092|type:餐饮服务;中餐厅;清真菜馆
citycode:010|poiid:B000A9JQOE|name:田老师红烧肉|address:芦花路长丰园二区(黄村医院旁)|location:116.289154,39.78396|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A83DM8|name:烩面馆|address:京良路和白盆窑的交叉口附近|location:116.322189,39.794668|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8XHJX|name:河间驴肉火烧|address:魏永路|location:116.307433,39.665397|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8VRSN|name:粥全粥道|address:西红门欣旺大街兴都苑3号|location:116.339451,39.797128|tel:010-60203300|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8XI83|name:新疆饭店|address:西红门东路13号同兴园附近|location:116.363962,39.794939|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8XIF3|name:重庆饭店|address:同兴园小区西路16号|location:116.363446,39.795796|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000AA5E6E|name:功夫小子|address:西红门镇京良路10号乐家购物中心3楼|location:116.33148,39.79959|tel:13720086096;13601069771|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A83DI6|name:食苑|address:狼垡东路1附近|location:116.283918,39.787707|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7OPNA|name:串串香烧烤|address:西红门|location:116.340524,39.801607|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A7R3KD|name:迎宾快餐|address:同华北大街20号|location:116.355171,39.800536|tel:010-89659222|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A8UBY6|name:筋头巴脑牛一锅|address:南苑民俗旅游文化街西38|location:116.377606,39.795123|tel:010-57135798|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A7Q97G|name:三回头|address:西红门|location:116.336887,39.801812|tel:010-60201510;010-62021533|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7PCX6|name:湖北龙家菜|address:南小街南路附近|location:116.399681,39.784873|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A9JJTF|name:湘潭人|address:南苑民俗旅游文化街东17号(近南苑机场)|location:116.378066,39.795723|tel:13264193673|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:010|poiid:B000A9JO5Q|name:博苑|address:狼垡路邮电大学世纪学院|location:116.28346,39.789858|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7QGL8|name:私家菜馆|address:樊羊路附近|location:116.303706,39.798866|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7PJ1P|name:简朴寨|address:五爱屯西街|location:116.377465,39.797701|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7QWJ3|name:信阳家常菜|address:狼垡东路附近|location:116.282737,39.79168|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7GWAT|name:盛芳艺园生态美食城|address:花乡汾庄488号花乡桥|location:116.314527,39.802556|tel:4007339993;010-83799688;010-83799588;010-83799096|type:餐饮服务;中餐厅;综合酒楼
citycode:010|poiid:B000A7QGOO|name:四川麻辣烫|address:五爱屯西街80号|location:116.377737,39.799729|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:010|poiid:B000A85WH4|name:大众家常菜|address:五环金洲物流中心66、67号|location:116.426007,39.768457|tel:010-52386263|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7PA9V|name:河间驴肉火烧(五爱屯西街)|address:五爱屯西街40附近|location:116.377516,39.801907|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A8Y9QO|name:沙县小吃|address:黄亦路|location:116.410407,39.786106|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7OPZO|name:春满园|address:南苑西路18号|location:116.378578,39.804338|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7Q0M4|name:民族饭庄|address:南苑|location:116.380077,39.803969|tel:010-67950815|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7Q6S7|name:清真小吃(南苑西路)|address:南苑西路24号|location:116.376125,39.805333|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:010|poiid:B000A8UW7J|name:老北京涮肉|address:S50南五环|location:116.426642,39.776658|tel:|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A9JK3Z|name:烤羊腿|address:警备西路(近铁路)|location:116.388954,39.80347|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A9OL8R|name:胖子烧烤|address:南小街南路1附近|location:116.420444,39.787304|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:010|poiid:B000A888QT|name:一品三笑|address:旧宫镇南小街路口|location:116.420481,39.787803|tel:010-51062649|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A8XEF5|name:老诚一锅|address:南大红门路南小街|location:116.420339,39.788765|tel:010-67065769|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7TU2X|name:老北京涮肉|address:南大红门路临时97|location:116.420283,39.788948|tel:|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A7QJ1T|name:天府川菜|address:银地西路1号|location:116.323187,39.816643|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:010|poiid:B000A7PHT2|name:家常菜馆|address:德贤路辅路附近|location:116.429985,39.782932|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A874O4|name:陕西名吃|address:世界公园对面|location:116.291763,39.811858|tel:010-83613328|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7OYUQ|name:福华肥牛|address:南苑三营门东路168号|location:116.403592,39.804711|tel:010-67990217|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A874NF|name:人和居|address:世界公园北50米|location:116.290608,39.813251|tel:010-83614498|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A888QO|name:一品三笑(南大红门路)|address:南大红门路15号|location:116.418701,39.797343|tel:010-88030357|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A9JGVD|name:麻辣香锅|address:六营门南大红门路(近大鸭梨)|location:116.41914,39.79718|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:010|poiid:B000A7CLW3|name:肯德基(和义店)|address:南苑小区北里二区6号楼|location:116.401501,39.807561|tel:010-67996219;010-67996232|type:餐饮服务;快餐厅;肯德基
citycode:010|poiid:B000A8VQT8|name:沙县小吃|address:银地家园8号楼底商|location:116.335518,39.821676|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7QA0B|name:山东枣庄饭店|address:南苑西路|location:116.346791,39.821602|tel:|type:餐饮服务;中餐厅;山东菜(鲁菜)
citycode:010|poiid:B000A7Q9X1|name:山东济宁鲁菜馆|address:南苑西路附近|location:116.345997,39.822202|tel:|type:餐饮服务;中餐厅;山东菜(鲁菜)
citycode:010|poiid:B000A7VASF|name:巴蜀旺龙居|address:南苑北里|location:116.401555,39.80939|tel:010-67963468|type:餐饮服务;中餐厅;综合酒楼
citycode:010|poiid:B000A9ZXUD|name:兰州牛肉拉面|address:长阳路附近|location:116.221733,39.764709|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A82TPD|name:山水人家|address:槐房路19号|location:116.378217,39.820634|tel:010-67914154;13269538117|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7QS5R|name:喜洋洋老汤火锅(万源中路)|address:东高地万源西里29栋东侧|location:116.422036,39.801083|tel:010-68384158|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A7OYE1|name:风味饭庄|address:弘盛路附近|location:116.216096,39.704327|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7ZKCO|name:九九嘉烤鸭店|address:东高地斜街(东高地市场)|location:116.417293,39.805949|tel:010-88531918|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A9JNUK|name:桂林米粉|address:三营门南苑北里(近呷哺呷哺)|location:116.404526,39.81358|tel:010-67978638|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8VTT3|name:比格比萨(东高地万源餐厅)|address:东高地万源北路航天万源广场4层|location:116.423459,39.802973|tel:010-88030804;010-88030805|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A7PTC1|name:老北京褡裢火烧|address:和义东里社区|location:116.404936,39.813499|tel:010-86021588|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A9JPXG|name:冒菜|address:四环西路188号总部基地12区美食广场|location:116.285026,39.820811|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:010|poiid:B000A8VSQM|name:东北家常菜|address:南四环西路188号10区32号楼|location:116.278307,39.820364|tel:010-63725248|type:餐饮服务;中餐厅;东北菜
citycode:010|poiid:B000A7PSZT|name:兰州拉面|address:旧宫镇南场二队树桥十一号大院附近|location:116.416632,39.812789|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8VWOL|name:好来川|address:南四环西路188号总部基地七区30号|location:116.28332,39.82372|tel:010-63704166|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:010|poiid:B000A53799|name:铁锅柴鸡(旧宫总店)|address:旧宫西大街147|location:116.431334,39.804322|tel:010-67941597|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7GW81|name:南国水乡美食广场|address:玉泉营世界花卉大观园旁|location:116.355013,39.832421|tel:010-87502099;010-87500199|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8UMM5|name:万华丰盛|address:海鹰路6号院9号|location:116.283153,39.825458|tel:010-63767688;010-63767988|type:餐饮服务;中餐厅;综合酒楼
citycode:010|poiid:B000A8VPBX|name:泰餐厅|address:七号路(临)附近|location:116.284546,39.826368|tel:|type:餐饮服务;外国餐厅;泰国/越南菜品餐厅
citycode:010|poiid:B000A7OYWX|name:福建千里香馄饨|address:南场路|location:116.428005,39.809373|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A85VSO|name:千伊拉面|address:南四环西路1880号一区8|location:116.284642,39.827151|tel:010-63702626;010-63702828|type:餐饮服务;外国餐厅;日本料理
citycode:010|poiid:B000A87F4Y|name:一品滇香酒楼|address:南四环中路城南嘉园益城园16号乐天玛特5层|location:116.369161,39.833494|tel:010-87887070;010-87889090;010-87887770|type:餐饮服务;中餐厅;综合酒楼
citycode:010|poiid:B000A7OLGB|name:不见不散|address:树桥路附近|location:116.426891,39.811793|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A9JP8E|name:铁板烧|address:公益西桥华联商厦北(十字路口)|location:116.36985,39.83365|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A882MO|name:红色盛宴|address:海鹰路1号万润大厦2-3层|location:116.288916,39.829999|tel:010-66546666|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A85NXS|name:嘉和一品(华联公益西桥店)|address:城南嘉园益诚园14号楼|location:116.369813,39.83404|tel:010-67529072;010-58310842|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A9PB3Z|name:成都美食|address:迎宾路和旧宫东路的交叉口附近|location:116.438801,39.804487|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:010|poiid:B000A85NXU|name:必胜客(公益西桥餐厅)|address:马家堡城南嘉园益城园14号楼华联商厦公益西桥店2层|location:116.36986,39.83445|tel:4008123123;010-58310818;010-58310703;010-57895151|type:餐饮服务;快餐厅;必胜客
citycode:010|poiid:B000A83Y76|name:龙吟阁|address:顺景路8|location:116.303484,39.623721|tel:4007339993;010-89282222|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000AA0I1T|name:成都美食|address:丰台大桥南街(近吴记铁锅鱼村)|location:116.295563,39.83351|tel:15724729380|type:餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A8VNF9|name:老实人家|address:航丰路1号航丰园科技大厦A座711室|location:116.287482,39.831614|tel:010-58090033|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A9JRWJ|name:兰州拉面|address:航丰路1号时代财富天地大厦B1楼(近星火科技大厦)|location:116.28748,39.83164|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A9JRF9|name:麻辣香锅|address:航丰路1号时代财富天地大厦B1楼(近星火科技大厦)|location:116.28747,39.83164|tel:18501011886|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:010|poiid:B000A84F0Z|name:热带雨林酒店|address:玉泉营桥南500米马路东侧|location:116.347475,39.838932|tel:010-87502658;4006363565;010-87502656;010-87500806|type:餐饮服务;中餐厅;综合酒楼
citycode:010|poiid:B000A8UQC6|name:金鼎丰酒楼|address:马家堡西路36号院8|location:116.371262,39.837067|tel:010-67506625|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:010|poiid:B000A87HFG|name:禾木烤肉|address:马家堡西路36号院|location:116.371271,39.83725|tel:010-67582828|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A8UAI5|name:齐记老北京烤肉|address:马家堡西路36号院8|location:116.371276,39.837293|tel:010-67566330|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A7XE1B|name:香融府|address:马家堡路西马场南里一区29号楼|location:116.379272,39.836903|tel:010-63388883;010-67588886;010-86693333|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8WBL9|name:巫山烤全鱼|address:马家堡东路78号(近洋桥大厦)|location:116.387228,39.834958|tel:010-87261739|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A84EN1|name:锦馨阁梭边鱼(马家堡分店)|address:西马场南里二区24号楼|location:116.379181,39.837427|tel:010-87596347|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A84NLG|name:兰州牛肉拉面馆|address:邻枫路1号|location:116.290176,39.835886|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:010|poiid:B000AA0NY8|name:麻辣瘾|address:庑殿路科技路路口附近|location:116.443529,39.808241|tel:010-52290181|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:010|poiid:B000A87D8N|name:便宜坊烤鸭店(富丰路店)|address:富丰路2号星火科技大厦2层|location:116.285853,39.835377|tel:4007339993;010-63771966;010-63771988|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A80L8Y|name:欣园餐厅|address:草桥东路22号|location:116.35925,39.841551|tel:010-67503251;010-67582999|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A87D8O|name:必胜宅急送(富丰路店)|address:富丰路2号|location:116.285823,39.835509|tel:4008123123;010-63753731;010-63753732|type:餐饮服务;快餐厅;必胜客
citycode:010|poiid:B000A8X6HQ|name:百姓家|address:旧宫镇旧忠路5号多乐多超市1楼|location:116.451012,39.802782|tel:010-56274310|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A8VSJW|name:大江峡|address:富丰路4号|location:116.284895,39.835544|tel:010-63730808;010-63815756;010-83814597|type:餐饮服务;中餐厅;湖北菜(鄂菜)
citycode:010|poiid:B000A7OZDU|name:福祥居|address:内环西路|location:116.284794,39.835577|tel:010-63781655|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A87D8G|name:平娃三宝(富丰桥店)|address:富丰桥西侧200米富丰园小区31号|location:116.283933,39.836236|tel:010-63780588;010-63739775|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000A7Z7P7|name:九头鸟酒家(丰台南路店)|address:新村一里15号|location:116.304029,39.841175|tel:010-63716774;010-63713849|type:餐饮服务;中餐厅;湖北菜(鄂菜)
citycode:010|poiid:B000A7Z9Z3|name:河间驴肉(马家堡西路)|address:马家堡中路|location:116.370547,39.842064|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:010|poiid:B000A8W5PD|name:小小餐厅|address:首都经济贸易大学校内|location:116.314943,39.843441|tel:010-83951212|type:餐饮服务;中餐厅;中餐厅|餐饮服务;餐饮相关场所;餐饮相关
citycode:010|poiid:B000A8X8WM|name:猫眼披萨|address:芳菲路88号万年花城一期1号楼底商107A号(近夏家胡同)|location:116.321406,39.844191|tel:010-83677617|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A877MU|name:渔满舱(旧宫店)|address:旧宫镇科技路碧海公园斜对面(近美利新世界)|location:116.44377,39.812013|tel:010-87966156|type:餐饮服务;中餐厅;火锅店
citycode:010|poiid:B000A8X173|name:国际快餐|address:西四环南路1号资和信百货B1层|location:116.284469,39.838185|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:010|poiid:B000A8WZ27|name:美食天地|address:西四环南路1号资和信百货7层|location:116.284463,39.838184|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:010|poiid:B000AA175G|name:十里香正宗兰州牛肉拉面|address:纪家庙路夏家胡同内|location:116.3261,39.845577|tel:|type:餐饮服务;中餐厅;中餐厅
